,Okrug,Division,DivLatitude,DivLongitude,VenueId,VenueName,VenueLatitude,VenueLongitude,VenueCategory
1748,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,531dd0b6498eef8345541e65,Wai Thai,55.67848721992252,37.53243959393507,Massage Studio
1749,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4d4e920c20d3236a20e59c28,Наполеон,55.67858903040346,37.53259908582664,Diner
1750,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,50bf852d498eef43d2658f70,Фермерская лавка «Ближние горки»,55.6771074866939,37.53677822280464,Café
1751,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4eeb6cd66c25946194694e82,Нардин,55.678083255657015,37.53471997844612,Modern European Restaurant
1752,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,53b0262c498e1475af0e9e7a,АВ Daily,55.67642044263109,37.529425621032715,Convenience Store
1753,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,525d2c8c11d2642f2a644fc0,"Физкультурно - оздоровительный комплекс ""Надежда""",55.68045893470807,37.52922790632214,Gym / Fitness Center
1754,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4d57b3a0c406a35d40aaeb4a,Стильные кухни,55.680724230901305,37.53339797258377,Furniture / Home Store
1755,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4df7806d62845f605bb716e1,Овощная палатка на Марии Ульяновой,55.67853011906957,37.52644748503518,Farmers Market
1756,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,5aff08c2a2c00b002cdd346b,Конак Ресторан,55.676846,37.534441,Restaurant
1757,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,5624d507498e25669b1489c7,Суши Шоп,55.677510250941744,37.533470821144874,Sushi Restaurant
1758,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,56703094498e3c66491f13c9,Пиццерия Пикколо,55.67840693607356,37.53245514166997,Pizza Place
1759,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,51e3ad10498e98550c3ed2c8,Мой Магазин,55.681566776047156,37.53691059661335,Grocery Store
1760,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4e3bd658c65b4ec275cbd520,Динозаврик,55.67709308125306,37.53675747442385,Pet Store
1761,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,53ef6033498e8443c77011f8,iGym,55.67716379219417,37.53689659425427,Gym / Fitness Center
1762,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,5579e35f498ec9891b936640,МСК Московская сеть кальянных на Ленинском проспекте,55.67695526368828,37.53432869911194,Hookah Bar
1763,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4e022049ae609fa8ede49df6,У Палыча,55.67746307562013,37.53040241743762,Bakery
1764,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4ca1a97dd3c2b60c916be7bc,Дом Книги,55.6772952221214,37.52934727751268,Bookstore
1765,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4bf01a4025afb713bad04a6f,Ароматный Мир,55.68030656688511,37.53500461578369,Liquor Store
1766,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,5124ed0de4b08cbcc3162d33,Избенка,55.67883685124978,37.532477829366684,Health Food Store
1767,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4f22c5a0e4b012e02d608966,Аква Лого,55.67920607952112,37.534638034572936,Pet Store
1768,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4f41ed6ce4b0f7b45abcaed7,Салон Детской Моды на Ленинском 87,55.67936792230051,37.533326801837404,Kids Store
1769,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4be83fbad837c9b63514a506,Мария,55.68233003735798,37.53683434276047,Kids Store
1770,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4f3b62ece4b0e05bcf608a7b,Фотостудия на ленинском,55.6769263875807,37.52858263407198,Photography Studio
1771,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4e633f6c8877954de88bed7f,Фармастар,55.67726501672773,37.53515466834463,Pharmacy
1772,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4fe7024de4b0657298b1ae55,Норма,55.67777496816161,37.53602921962738,Pharmacy
1773,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4c664287f7a80f4713b49d7a,"Аптека ""Маяк""",55.67890085149755,37.52773048101953,Pharmacy
1774,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,51bac5f2498ed852159424ac,Фруктовый дворик,55.67716602590438,37.5368655262661,Fruit & Vegetable Store
1775,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4d2aaa5955a8b60cfd5be1c0,ELC (Центр Раннего Развития),55.682508490697074,37.53788268122047,Toy / Game Store
1776,South-Western Administrative Okrug,Lomonosovsky,55.680277777777775,37.53333333333333,4fe2f276e4b061f3974bcd4a,Маленький дворик,55.67612490756501,37.53164898975878,Playground
1777,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,5886f9ba6cda1c3435db47c6,Мегобари хинкальный дом,55.66706906161504,37.5240397453308,Caucasian Restaurant
1778,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,4c2f357b452620a100111d0f,Воронцовский парк,55.66750613520278,37.5297815148709,Park
1779,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,53234d52498e5eb702adab7f,Villaggio,55.664060491458955,37.529140618441275,Italian Restaurant
1780,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,4df9a8f762e1e9a24367bf48,АндерСон,55.66320838837058,37.527342622696864,Café
1781,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,55d899e7498e5cb3ab9d7167,Нартон,55.666667245744755,37.529956971158235,Café
1782,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,4fabc7cce4b006e8b373d82b,Eastetica,55.66851835071273,37.52534122181589,Yoga Studio
1783,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,5be46a8446e1b6002c69cb2e,NovatorCoffee,55.66178158056526,37.52383857965469,Coffee Shop
1784,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,4c449a8d2d3ec9b6531c2fae,Марибель,55.661384090727346,37.52360542317522,Spa
1785,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,5723a72d498ee1e63ccee5c1,Coffee and the City,55.66482888370121,37.53114201066877,Coffee Shop
1786,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,4f10297fe4b0297e54cdd1fa,Аллея,55.663509998067774,37.519031424229205,Park
1787,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,50083003e4b06bf3c78bcfcb,"Футбольное Поле ""Мегасфера""",55.66324352239932,37.53131456046521,Soccer Field
1788,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,59eb067095a7222dabee06d1,волконский,55.664382,37.517833,Bakery
1789,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,58e8cd4d2bc5e2543747e882,Pizzamento,55.667561774893926,37.528948121278496,Pizza Place
1790,South-Western Administrative Okrug,Obruchevsky,55.664722222222224,37.525,4e67820e227151797033015b,Аллея игр,55.6683200160595,37.52763445178748,Theme Park
1791,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,5494747f498e2a6417c77dd5,The Бир Шоп,55.565874721818055,37.57652216025301,Brewery
1792,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4d8d9ea56174a0936c0eb5e3,Мясновъ + Отдохни,55.56280034554124,37.58434767868728,Butcher
1793,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4d2f346d90cb236a6a646b78,Перекресток,55.568558,37.585386,Supermarket
1794,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4e400abb7d8b0e96108a84b1,Sun And Wellness,55.56450206946112,37.57873272254963,Massage Studio
1795,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,572cbb97498ec5f0356ba338,Бутово Крафт,55.57016144469455,37.58116541843755,Beer Bar
1796,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,51b85c2e498ef4c054873fef,Теремок,55.57025162920965,37.57904401670914,Blini House
1797,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4daad38ea86e771ea72bd7b5,Сказка Востока,55.56404027144752,37.58458128192366,Restaurant
1798,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,538a2846498e8301b3169c52,Loft karaoke,55.565975095953355,37.57559477888028,Karaoke Bar
1799,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4f8d87c6e4b00951b0329b17,Спортивный комплекс «Синяя птица»,55.57096847370742,37.584600303680126,Gym
1800,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4f3a4a98e4b024185bbef507,Шалахо,55.56884118874582,37.58752789759455,Middle Eastern Restaurant
1801,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4fbfa2efe4b071420e028b18,Двор по Коктебельской,55.56596485302922,37.58511285123858,Playground
1802,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,54fa0050498eccdf65f54e7f,Подружка,55.56906235591224,37.58559688007815,Cosmetics Shop
1803,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,52e4c33b11d227b77bec26b8,Цветы мира,55.56623656230037,37.575509652360594,Flower Shop
1804,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,5204ea76498eb9c5fb0b4ecf,Штолле,55.56984921068045,37.578706764697095,Bakery
1805,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,52eb600c498eeb4771813d1d,БентоWOK,55.57033358405572,37.580642420766985,Chinese Restaurant
1806,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,51acc411498ecb8355b3bfe1,Кораблик,55.569756972521,37.578569857043234,Toy / Game Store
1807,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,5bc5ede912f0a9002b289289,KFC,55.56997,37.5789,Fried Chicken Joint
1808,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4e773ae5b993a71aa4c29a67,Бассейн,55.570546679092416,37.58519685598167,Gym Pool
1809,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4f9674e2e4b0dc9b0fc1c500,Стадион  ГБОУ ЦО 2006,55.56668411851648,37.58297153326381,Stadium
1810,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,52c2766711d2735db2a91931,Альфа-Банк,55.56695914001189,37.5754667260822,Bank
1811,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4f05b04b46909da7012a4ae9,ЗооГалерея,55.56677571591758,37.57538786888927,Pet Store
1812,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4e19cc0fc65b6bfb591b7455,Синяя птица,55.57095044409598,37.58492094023175,Tennis Court
1813,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4ccc3212ba0a548158773b59,"Спорт Бар ""Косоухофф""",55.56590508168091,37.575591523231076,Sports Bar
1814,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4f009c1ec5126f14b82cd4f8,Автобус №94,55.566727605693025,37.576594403138365,Bus Line
1815,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,5a8946884b78c5193cfbdfc9,SОЛОМКА,55.56885,37.577793,Bakery
1816,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,550f009d498e78e11cb70c18,Дикси,55.566959493509614,37.576245425802284,Convenience Store
1817,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4c53dd594623be9a71accff1,"Магазин Цветов ""Ирис""",55.569231256368525,37.589047593639,Flower Shop
1818,South-Western Administrative Okrug,Severnoye Butovo,55.56666666666667,37.583333333333336,4bf375716a31d13ae7b7942e,metro Bulvar Dmitriya Donskogo (Метро Бульвар Дмитрия Донского),55.5678548409719,37.57600008762133,Metro Station
1819,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,510e905583028aaeaa0129e8,Самая высокая точка Москвы,55.617582,37.503816,Hill
1820,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,4d00a59f0457b1f720523278,"Бассейн ""Солнечный""",55.61838221709111,37.49288103907024,Gym Pool
1821,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,4fa4e0e9e4b05ddd66ad3786,adidas,55.6187403843807,37.50650324713022,Sporting Goods Shop
1822,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,52e3706111d296b6454662c2,Домашний Зоопарк,55.61817619848195,37.50633408864138,Zoo Exhibit
1823,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,4fd4e581e4b0b569196d16f6,Сквер на Теплом Стане,55.61714010614988,37.50075817108154,Park
1824,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,4e9fd5195503cfb47663fc18,Мегафон,55.61967618641068,37.505178081588085,Mobile Phone Shop
1825,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,51adddeb498e1d2323479924,Bershka,55.61888112712676,37.50644284928229,Clothing Store
1826,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,4dbd6fce5da3ff58ec62a552,Baskin-Robbins,55.6189807988947,37.50641858502534,Ice Cream Shop
1827,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,514f38c4e4b0bdec7e404afe,Шоколадница,55.61895103528669,37.50609226220676,Coffee Shop
1828,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,584967ef44587f1b479fee81,Подружка,55.61883635332917,37.50662900018133,Cosmetics Shop
1829,South-Western Administrative Okrug,Tyoply Stan,55.61972222222222,37.49888888888889,4dbbf80d6a23e294ba2156d8,Магазин Дети,55.62242144745073,37.50497801775494,Toy / Game Store
1830,South-Western Administrative Okrug,Yuzhnoye Butovo,55.52295,37.55058055555556,50000762e4b0627ba01c4d2c,Новокурьяновский лесопарк,55.52523342462911,37.54480358074828,Forest
1831,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,53cd4248498ee536a983f73e,Зюзинский парк,55.65012844649713,37.58554816246032,Park
1832,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,5b9cf4d04c9be6002cb2c9eb,SPAR,55.652071,37.587752,Supermarket
1833,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,4e0ca7f6b0fb54bdc89502eb,Русь-Трейд (автозапчасти и шиномонтаж),55.651276674894575,37.58702305952512,Auto Workshop
1834,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,5036488ee4b0aab52c29bcef,Незабываемое место,55.65218030339877,37.5816889573018,Lighthouse
1835,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,4cc3f9b8306e224bcc7f9a6c,"Шиномонтаж ""Русь""",55.65130174,37.587319,Auto Workshop
1836,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,4e2b32ccae605c533a35834f,Остановка «Керченская улица»,55.652852413330045,37.58180732625778,Bus Stop
1837,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,50463895e4b0a0d1de63b894,Асна,55.65289610621344,37.580944768715995,Pharmacy
1838,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,506c62cde4b0b23c739acc10,Продукты,55.652224984111,37.58762327045596,Food & Drink Shop
1839,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,4e14b2a418388432510a0f2b,Каховские пруды,55.647457331088084,37.587211745802115,Lake
1840,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,4fc25c4de4b071420f07df71,Остановка Херсонская ул.1,55.65007551584655,37.5772420559145,Bus Stop
1841,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,535fe768498eec413a61b4a8,Футбольчик Зюзино,55.646861,37.580764,Soccer Field
1842,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,4f1add16e4b01d7c5df688c9,Продукты на Херсонской,55.64810626984489,37.577578224756245,Department Store
1843,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,4f79c220e4b0cd1b3471ed36,Детская Площадка,55.65299308718676,37.57838329680669,Playground
1844,South-Western Administrative Okrug,Zyuzino,55.65,37.583333333333336,51c1da2a498e372d90c0cc37,Каховский пруд,55.64708489870553,37.58896682550471,Lake
1845,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,56056e1c498e6dd35d413438,Сигарный салон «Торседор»,55.74042390699945,37.53745079040527,Smoke Shop
1846,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4c2cde33d1a10f472b24fa64,Студия красоты на Кутузовском,55.739520036571015,37.536891734706856,Salon / Barbershop
1847,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4fa37554e4b0cea0ee010a60,Цветочка,55.74050733397553,37.53719526797409,Flower Shop
1848,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,52ce850611d2a3e7f5aa29b4,Sunny Spa,55.741312168271286,37.54213744992685,Spa
1849,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4fc63ef8e4b0284ec05af31f,Tom Ford,55.74265332016061,37.542493745385535,Boutique
1850,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4ecf9f26b8f7971d69a29c52,Сигнон,55.73783915632864,37.5429860289383,Music Venue
1851,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4bc48779b492d13a1620aa60,Мастерская Петра Фоменко,55.743456,37.535394,Theater
1852,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4d5bb948b9b2a143e0096d8c,Плюмаж,55.74341828063731,37.54444660801289,Bridal Shop
1853,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,503b3affe4b0caef77c819a4,Линлайн,55.74238482902767,37.53432506901046,Health & Beauty Service
1854,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4dfb6f61e4cd56793608f05a,Каудаль,55.74392304752185,37.54490466509906,Wine Shop
1855,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4d99ab5b647d8cfa4b400c3e,Dolce & Gabbana,55.74287505619985,37.543674198352576,Boutique
1856,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,58ee2402cf44512b7d02549f,Ателье Мэри Трюфель,55.743246,37.536715,Tailor Shop
1857,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4ee239dc93ad88a6bea077f7,Дижестив,55.741858965448785,37.540825434905834,Bar
1858,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4e0ca711d1646f1517885207,Фонтаны «Третье транспортное кольцо»,55.739821,37.536062,Fountain
1859,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,55af4bb2498e3596486a6991,Studio One,55.74408820276972,37.54397969363303,Gym / Fitness Center
1860,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,52a8a4a811d264bf145cd1c5,Agent Provocateur,55.74329258837415,37.543762777857914,Lingerie Store
1861,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4cdc055839172d437c5983d8,re:Store,55.74364,37.54322,Electronics Store
1862,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,518d261a498ef250657db432,Крыша мастерской Петра Фоменко,55.743368428136954,37.53560222160504,Roof Deck
1863,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4c28acddce3fc928107d6d88,Ароматный мир,55.74081965042033,37.54398619701345,Wine Shop
1864,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,50fd9c8fe4b05d91387bed1f,Магазин Модной Одежды BrandLook,55.74427610192781,37.54310078720977,Boutique
1865,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4e36dc1b18a82fdd658536cc,Wedding Rooms,55.74341488823804,37.54556445751441,Bridal Shop
1866,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4f1401f9e4b038020536bd1a,Шейх-Палас,55.738684717713525,37.54640387927502,Halal Restaurant
1867,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4c28a86afe6e2d7f068a533c,Экта-Ф,55.74143287542026,37.545998795587316,Camera Store
1868,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4dc5655052b1e8f9f7d262ab,Mercury,55.74269802248582,37.54207713433556,Jewelry Store
1869,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,5206481c498e5fe08b3f845f,Marukame,55.73974624593544,37.5413485840384,Japanese Restaurant
1870,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4dfa2103b0fb0401c7f746d9,Baskin-Robbins,55.74097097873878,37.5365982865222,Ice Cream Shop
1871,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,50817268e4b0e99d0aaf015c,Избенка,55.74105196264823,37.545594187937255,Health Food Store
1872,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4d0b7a895f86f04dce18cca0,ELC Центр раннего развития,55.74295533797462,37.542566147490916,Toy / Game Store
1873,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4fce264be4b00fbc48934f70,Морошка,55.74091016065317,37.53664257063897,Farmers Market
1874,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,52e2c639498e2f58896ab9fe,Территория удовольствия,55.741322552069974,37.53814721191458,Wine Shop
1875,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4ec61d1a29c22cc60ab907b5,Сквер,55.74215839137107,37.5397421573928,Park
1876,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4d80fa2c9d78a35da8724c0f,Очкарик,55.743191018341754,37.543106482132345,Optical Shop
1877,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4d88716424bf14561fb8c15d,АРТКО,55.738951183947044,37.53988113741166,Boutique
1878,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,4e61ed91cc3f7bb373e89d0f,ПСБ,55.741266,37.536825,Bank
1879,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,502e1410e4b0d98c30958405,Суши Wok,55.7393051677591,37.54785715575069,Sushi Restaurant
1880,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,55a7cc60498ecd292f1f4e11,ЗООНОМ,55.741943887149354,37.54489823581559,Pet Store
1881,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,5278a51d498e81f0fc9fee53,Вай Тай,55.742622304584096,37.53597021102905,Massage Studio
1882,Western Administrative Okrug,Dorogomilovo,55.74055555555556,37.540277777777774,5dc929d4d7386c00078369c4,Чёрное Море,55.740273,37.53244,Seafood Restaurant
1883,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4e0b0450d164e3547c2cba3e,НикОль,55.74922245323885,37.501394207928506,Cosmetics Shop
1884,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4d5be3cfddac721e79d867fe,HL | Holy Land,55.74952074230837,37.50216726816236,Cosmetics Shop
1885,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4baedddff964a52035de3be3,Дворец водного спорта «Фили»,55.7487030206817,37.49964588950338,Pool
1886,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4f3cc65fe4b08f6e581be893,Студия звукозаписи ИСИ,55.75054760481742,37.49814281222176,Recording Studio
1887,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,573f34fa498e31bc63c60e6c,Дворец Культуры Имени С.П. Горбунова,55.75027632361916,37.49711416582636,Performing Arts Venue
1888,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,55859b16498e449c48f36236,"Квест ""Кошмар на улице Вязов""",55.75245610674967,37.50282747697843,Escape Room
1889,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4c28cfebfe6e2d7febd0533c,"Детский парк ""Фили""",55.74932965438597,37.50434747405416,Playground
1890,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4d4d9f6b869cf04d8192dfae,Листок,55.75312764576341,37.5024701347682,Café
1891,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4f9ab9f6e4b060642e49298a,Стадион «Фили»,55.74997881011345,37.49973321769124,Football Stadium
1892,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,54500dee498ea48fc7cfcc0e,Маска,55.74897884154028,37.495626247158675,Café
1893,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4c8b1eb79ef0224bc0b7617b,Звезда,55.74818536331523,37.497753888119824,Gym / Fitness Center
1894,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,5acf7e65b23dfa2f29133010,Пятерочка,55.751348,37.500929,Supermarket
1895,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4bd0b83141b9ef3bcbaafae5,АкваСити,55.753025589501654,37.50239437065794,Car Wash
1896,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,5156d88ae4b0e3e0a49bf4a9,Спортивный центр доктора Бубновского,55.75057717152327,37.49807619575664,Gym
1897,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4f58cc14e4b0b1456a2febae,Дкафе,55.7505757771964,37.497469779174416,Café
1898,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,50477691e4b0b8500a0752a3,супер пацанский двор,55.751869457391976,37.49918427650694,Playground
1899,Western Administrative Okrug,Filyovsky park,55.74944444444444,37.50138888888889,4d98a3a9942ba093b873898c,Лесная трапеза (филиал),55.749135810399494,37.49552307048516,Eastern European Restaurant
1900,Western Administrative Okrug,Fili-Davydkovo,55.72777777777778,37.46722222222223,4de2634e52b1d38d296c390a,Яблоневый сад,55.72891924197363,37.47337441788619,Garden
1901,Western Administrative Okrug,Fili-Davydkovo,55.72777777777778,37.46722222222223,5395ddbf498e3d1061e97518,ВкусВилл,55.7270398333352,37.4702897172376,Health Food Store
1902,Western Administrative Okrug,Fili-Davydkovo,55.72777777777778,37.46722222222223,517be2c3e4b0efc9fdff4928,AV-Avto,55.726033517811764,37.46980723677632,Auto Workshop
1903,Western Administrative Okrug,Fili-Davydkovo,55.72777777777778,37.46722222222223,4fb3f3eee4b0d8fe96767f7a,Парк на Давыдковской,55.723982981921125,37.47046305358315,Park
1904,Western Administrative Okrug,Fili-Davydkovo,55.72777777777778,37.46722222222223,58ab2fd2d32b4431192b3626,Шоколадница,55.72785216859213,37.47448311443545,Coffee Shop
